District,State,Birth_Registration,Electricity,Drinking_Water,Sanitation,Clean_Fuel,Health_Insurance,Female_Literacy,Female_10Y_Schooling,Early_Marriage,Adolescent_Pregnancy,Menstrual_Hygiene,ANC_First_Trimester,ANC_4plus,Postnatal_Care,Institutional_Births,Skilled_Birth_Attendance,Fully_Vaccinated,Vitamin_A,Diarrhoea_Prevalence,Stunting,Wasting,Underweight,Child_Anaemia,Infrastructure_Score,Education_Gender_Score,Maternal_Health_Score,Child_Health_Score,Child_Health_Indicators_Available,Overall_Development_Score,Development_Rank
Sangareddy,Telangana,0.5797191243287899,0.985781990521327,0.9889493369602175,0.549072369352783,0.7945821452072823,0.5897144039735099,0.4095222513089006,0.37369267900241343,0.4688422148932477,0.8393250183418929,0.9146581945661699,0.7704694323144105,0.657757980697847,0.8012339055793991,0.9104325699745548,0.9287576020851434,0.6452836411609498,0.6588368473185228,0.6868481302467565,0.5850368809272918,0.5283451916456278,0.4948378916862887,0.4038543290350007,0.7479698950573183,0.6012080716225249,0.813730298130271,0.5718632731457768,7,0.6836928844889727,334
Siddipet,Telangana,0.7928541924824453,0.9854660347551345,0.9530771846310778,0.7775102676674693,0.9271770125027419,0.6185844370860927,0.5294502617801046,0.5054974524001071,0.6700225655268182,0.9640498899486427,0.8724802804557406,0.8160480349344978,0.6178810054088449,0.6587982832618026,0.9955470737913487,0.8617144512018535,,0.7578887788311873,0.7888577969982192,0.6859852476290832,0.6591691530869865,0.594276399203043,0.4530253648859289,0.8424448548541603,0.7083000900222827,0.7899977697196695,0.6565337901057413,6,0.7493191261754635,169
Suryapet,Telangana,0.8500619578686492,0.9819905213270145,0.9962597755865352,0.689704007930888,0.9424215836806317,0.6413493377483445,0.4070680628272251,0.38790560471976393,0.488456865127582,0.7732942039618489,0.9511393514461,0.906113537117904,0.7006045179764556,0.8540772532188841,0.9483460559796437,0.9163046626122212,,0.6044997877458612,0.8822182650725006,0.6632244467860906,0.5308698645857242,0.5855823220431081,0.2675357800765199,0.8502978640236772,0.6015728176165039,0.8650892053810217,0.588988411051634,6,0.7264870745182093,229
Vikarabad,Telangana,0.8267244940107393,0.9703001579778832,0.9954097245834751,0.530803002407591,0.7388681728449221,0.6044081125827815,0.3390052356020942,0.33172432287476533,0.3098420413122722,0.6346294937637564,0.9260517090271692,0.7048307860262009,0.5351574928412345,0.7489270386266094,0.9365139949109417,0.80755864465682,0.7725923482849604,0.5460591481533891,0.6687865683032308,0.6004214963119073,0.6435620840027543,0.45752581054156866,0.3613433470313164,0.7777522774012321,0.5082505605160115,0.7465975914123613,0.578612971804161,7,0.6528033502834414,407
Wanaparthy,Telangana,0.8029739776951672,0.9756714060031597,0.9901394083645019,0.6602464240192608,0.8803465672296555,0.7138865894039734,0.22005890052356014,0.3138911236256368,0.4341260197882312,0.8264856933235509,0.9507011393514461,0.8874181222707423,0.6194718421889914,0.8402628755364806,0.986641221374046,0.9513466550825369,,0.6220461298995331,0.8730602900025438,0.4255005268703898,0.7564838191416112,0.5281651874660388,0.2859572056114497,0.8372107287859532,0.5490525753224851,0.8570281432905593,0.5818688598319277,6,0.7062900768077314,281
Warangal Rural,Telangana,0.6400247831474596,0.9905213270142181,0.982318939136348,0.6387197280838409,0.868172844922132,0.7329263245033112,0.35242146596858637,0.3537141324751943,0.6033674709251866,0.5278796771826854,0.9290096406660824,0.8253275109170305,0.7006045179764556,0.9234173819742488,1.0,0.9203591080220098,,0.7956700155653036,0.6341897735945051,0.5159114857744994,0.6674317190727566,0.44267342872668003,0.3393793396627462,0.8087806578012183,0.553278477443547,0.8739417037779489,0.5658759603994151,6,0.7004691998555324,297
Warangal Urban,Telangana,0.6358942585708386,0.9879936808846763,0.9852091125467527,0.7358731057923809,0.9425312568545733,0.6295529801324503,0.6267997382198952,0.5840707964601768,0.6064919284846381,0.8426265590608951,0.9608895705521473,0.8468886462882095,0.7100434828719907,0.9079935622317594,0.9961832061068705,0.899218071242398,,0.7227960945238434,0.7784278809463241,0.6547945205479452,0.4252926325453294,0.4774497373664191,0.4032875159416183,0.8195090657969453,0.7241757185555505,0.8720653937482457,0.5770080636452466,6,0.748189560436497,173
Yadadri Bhuvanagiri,Telangana,0.872160264353573,0.9864139020537123,0.9954097245834751,0.7463532077609404,0.9460407984207063,0.6632864238410595,0.48723821989528787,0.4605792437650844,0.6254122548168721,0.9394717534849597,0.9431419807186678,0.8979257641921399,0.6667727224520098,0.9157725321888411,0.9704834605597965,0.9138430350419924,0.6159300791556728,0.5964341304655442,0.8473670821673874,0.4706006322444678,0.8666513656185449,0.6368411519652237,0.42751877568371827,0.8682773868355778,0.6911686905361745,0.8729595028869559,0.6373347453286512,7,0.7674350813968398,126
Dhalai,Tripura,0.8800082610491532,0.9282780410742497,0.4950697041822509,0.5426993343719021,0.2779118227681509,0.44546771523178813,0.5404123036649214,0.00362027353177795,0.3249435861829543,0.012839325018341945,0.5967353198948291,0.4332696506550218,0.5054618729451692,0.636131974248927,0.8379134860050893,0.8220388068346365,0.566622691292876,0.43483797934059715,0.8756041719664207,0.3133825079030558,0.7385815928391095,0.6295960876652781,0.2023522743375372,0.5949058131129158,0.295710161658565,0.6469631581377688,0.5372824721921249,7,0.5187154012753437,637
Gomati,Tripura,0.8541924824452705,0.9605055292259084,0.7902074124447467,0.6826228579521315,0.4288221101118666,0.29790976821192056,0.630726439790576,0.12295521587556983,0.2579413296302725,0.10601614086573737,0.6874452234881683,0.37786572052401746,0.3846643334393891,0.5549892703862661,0.9134860050890588,0.9139878366637707,,0.6663364935616245,0.7512083439328415,0.7995785036880926,0.46844158824879506,0.6042383626154681,0.3505738982570498,0.6690433600653073,0.36101686993006477,0.6289986332205004,0.6067295317173119,6,0.5664470987332961,582
Khowai,Tripura,0.8928128872366791,0.9674565560821484,0.7142128527711662,0.5459566633621302,0.3604957227462162,0.4448468543046358,0.6848821989528795,0.07066237597211049,0.5091130012150668,0.10968451944240652,0.662248028045574,0.42098799126637554,0.39389118676423795,0.4657993562231759,0.9455470737913486,0.9303504199247031,,0.5754917220885808,0.9819384380564742,0.28661749209694415,0.7220564608675695,0.6819416772323855,0.31344764064049885,0.654296922750496,0.4073180247256074,0.6313152055939683,0.5935822384970756,6,0.5716280978917868,576
North Tripura,Tripura,0.8647253201156547,0.880252764612954,0.5848350901054064,0.6357456450927631,0.3618118008335161,0.2845612582781457,0.7284031413612566,0.13515687851971037,0.40652664467974314,0.5619955979457081,0.7168054338299737,0.6705786026200873,0.6653939972425494,0.6923283261802574,0.8137404580152673,0.8068346365479293,0.4985158311345647,0.4836564313004104,0.8562706690409565,0.7243414120126449,0.4140463621758091,0.5475457344683935,0.6091823721127958,0.6019886465064067,0.5097775392672783,0.7297752041212181,0.5905084017493678,7,0.6080124479110678,500
Sepahijala,Tripura,0.902932672449401,0.9671406003159556,0.9554573274396463,0.6534485200396545,0.3125685457337135,0.31508692052980136,0.6709751308900523,0.10901045856798068,0.09876757507377187,0.026045487894350728,0.6531551270815075,0.4859443231441048,0.513522112631244,0.6321083690987125,0.8438931297709926,0.8142195192586157,,0.754492712607896,0.7489188501653524,0.5494204425711274,0.7606151021344962,0.7496830284368774,0.33116054980870063,0.684439097751362,0.3115907559015326,0.6579374907807339,0.6490484476207417,6,0.5757539480135925,566
South Tripura,Tripura,0.829409334985543,0.8698262243285939,0.8386603196191772,0.5575697493272909,0.22844922132046502,0.37386175496688745,0.681446335078534,0.10780370072405471,0.1975351501475439,0.15260454878943508,0.44785276073619634,0.38045851528384284,0.5733375755647471,0.5775214592274678,0.8692111959287532,0.8343469446857805,,0.6748266591198531,0.713304502671076,0.7393045310853529,0.7518935047050724,0.7379097989494657,0.5078645316706816,0.6162961007579929,0.3174484990951528,0.6469751381381184,0.6875172547002503,6,0.5670592481728786,580
Unakoti,Tripura,0.828170177612557,0.8859399684044235,0.6354981298877933,0.460416371618751,0.22570739197192366,0.27793874172185434,0.6176374345549738,0.06838294448913916,0.34091303593126193,0.22413793103448285,0.5262927256792287,0.2000545851528384,0.214550853749072,0.2624731759656652,0.6374045801526719,0.5081088908195772,0.3116754617414248,0.6543087590208011,0.8435512592215721,0.6077976817702845,0.6584806059215057,0.550806013403369,0.4630862972934675,0.5522784635362171,0.3554728143378173,0.36451841716796496,0.584243725481775,7,0.4641283551309436,679
West Tripura,Tripura,0.8954977282114828,0.9943127962085306,0.9743284597075824,0.7218524288344427,0.6202017986400525,0.2790769867549669,0.7786321989528796,0.23196567444355048,0.35584099982641904,0.25752017608217176,0.7977651183172656,0.7149290393013099,0.6030331954608124,0.8418723175965666,0.939821882951654,0.9551114972487693,,0.6442620631102307,0.9381836682777919,0.6387776606954688,0.8331420702318109,0.7462416228944032,0.5807000141703273,0.7475450330595096,0.4843448335244573,0.8109535865118225,0.7302178498966722,6,0.6932653257481154,311
Saharanpur,Uttar Pradesh,0.6974390747624948,0.9469194312796206,0.9954097245834751,0.7726950856819148,0.5261022153981135,0.11009933774834436,0.5757526178010473,0.33024939662107794,0.8783197361569173,0.9512105649303008,0.7446319018404908,0.715065502183406,0.5099162159295789,0.7866148068669527,0.7665394402035625,0.8108890819577179,0.821240105540897,0.7820857506721383,0.8448232002035105,0.6699683877766069,0.5976589396373653,0.6457163557326572,0.3875584526002551,0.6747774782423273,0.6960328434699667,0.7178050094282435,0.6784358845947758,7,0.6917628039338284,315
Bijnor,Uttar Pradesh,0.70425444031392,0.8780410742496051,0.9950697041822508,0.6935278289194166,0.4078745338890107,0.18284354304635764,0.5809882198952879,0.34942343791901304,0.9100850546780073,0.9578136463683052,0.7474802804557407,0.5784661572052401,0.471311910064694,0.7707886266094421,0.7924936386768449,0.8460758760498118,0.8443271767810027,0.7181265034668176,0.9198677181378785,0.5152792413066386,0.8863897176956622,0.733743886976997,0.4898682159557886,0.6436018541000935,0.7091581278632708,0.6918272417212065,0.7296574943315408,7,0.693561179504028,310
Rampur,Uttar Pradesh,0.41160677406030577,0.880252764612954,1.0,0.7048576688854271,0.4120421144987936,0.12334437086092716,0.3391688481675392,0.1779297398766425,0.8186078805762887,0.8701393983859135,0.718558282208589,0.6473799126637555,0.4878566125782161,0.6374731759656651,0.7583969465648857,0.7256009267303793,0.6601253298153035,0.4165841233904062,0.8725515136097686,0.42697576396206527,0.6995639201285289,0.5480891142908895,0.3668697746917953,0.5886839488197346,0.5848808298429946,0.6513415149005803,0.5701085056983939,7,0.5987536998154259,518
Jyotiba Phule Nagar,Uttar Pradesh,0.546881453944651,0.8846761453396523,0.994559673580415,0.7025917008922249,0.4038166264531695,0.07398592715231789,0.42195680628272253,0.2921694824349691,0.798125325464329,0.8525311812179017,0.7154907975460123,0.6020742358078602,0.4190264078905504,0.7074839055793992,0.7590330788804073,0.8068346365479293,0.5531002638522429,0.693080515070044,0.8608496565759349,0.38714436248682815,0.5852650906587101,0.48813620720883905,0.3671531812384867,0.6010852545604051,0.6160547185891869,0.6588904529412293,0.5621041824415837,7,0.6095336521331013,496
Meerut,Uttar Pradesh,0.5906650144568362,0.956398104265403,0.995239714382863,0.7564084407307748,0.65650361921474,0.1782905629139073,0.6801374345549739,0.4521319388576025,0.8689463634785628,0.9115920763022743,0.8203330411919368,0.6420578602620087,0.4826598790964047,0.7552306866952789,0.7533078880407126,0.8379669852302346,0.7112467018469656,0.7334088014716289,0.9292800814042228,0.6008429926238145,0.8689465228368143,0.7015033508422388,0.5706390817627887,0.6889175759940874,0.7466281708770701,0.6942446598649279,0.7308382189697818,7,0.7151571564264668,260
Baghpat,Uttar Pradesh,0.49710863279636525,0.9538704581358611,0.9974498469908194,0.8181560685455319,0.4700592235139284,0.11692880794701986,0.6467604712041884,0.4072137302225797,0.8597465717757334,0.9020542920029347,0.7956836108676599,0.7242085152838428,0.40301198430374374,0.7270654506437768,0.7564885496183207,0.7442803359397626,0.7340039577836412,0.6509126927975095,0.8972271686593742,0.7401475237091676,0.8668808813403719,0.6594819779025539,0.500354258183364,0.6422621729882543,0.7222917352146193,0.6710109671578893,0.7212869229108546,7,0.6892129495679044,324
Gautam Buddha Nagar,Uttar Pradesh,0.6722428748451053,0.9813586097946286,0.9981298877932676,0.6340461690978616,0.7285588944944067,0.23396109271523183,0.6871727748691099,0.5134084204880665,0.7654921020656137,0.9222303741746148,0.8862839614373357,0.6686681222707422,0.5130978894898717,0.8114270386266095,0.829262086513995,0.8569359976831741,0.47592348284960423,0.6342153671996605,0.879419994912236,0.740358271865121,0.8264861142988296,0.7330193805470023,0.46237778092673937,0.708049588123417,0.7549175266069481,0.7358782269168784,0.6788286275141705,7,0.7194184922903535,249
Bulandshahr,Uttar Pradesh,0.45786864931846344,0.8815165876777251,1.0,0.7394136807817591,0.4363895591138407,0.2005380794701987,0.5482657068062827,0.32381335478680606,0.7771220274257941,0.797505502567865,0.7701577563540754,0.709061135371179,0.45869127160886625,0.7723980686695279,0.7900763358778626,0.8071242397914857,0.46058707124010567,0.5967171359841518,0.863139150343424,0.4840885142255005,0.7849437686481524,0.6504256475276219,0.4448065750318832,0.6192877593936645,0.6433728695881646,0.7074702102637842,0.6121011232858342,7,0.6455579906328619,421
Aligarh,Uttar Pradesh,0.26951672862453524,0.8518167456556083,1.0,0.568616343294151,0.46951085764422024,0.17032284768211922,0.4926374345549737,0.32019308125502804,0.7250477347682693,0.83492296404989,0.7759640666082384,0.5891102620087335,0.4276169265033407,0.7664967811158798,0.7783715012722647,0.7904720532869969,0.5062664907651715,0.5931795670015566,0.8588145510048335,0.5388830347734457,0.8531099380307552,0.6540481796775947,0.4666288791271079,0.554963920483439,0.62975305624728,0.6704135048374431,0.6387043771972093,7,0.6234587146913428,468
Mahamaya Nagar,Uttar Pradesh,0.05576208178438667,0.8401263823064771,0.9826589595375723,0.6235660671293018,0.41500329019521826,0.10099337748344371,0.49181937172774864,0.3413783856261732,0.5124110397500434,0.7927366104181951,0.6375985977212971,0.310589519650655,0.24859476084420404,0.34643240343347637,0.7494910941475827,0.7458731537793224,0.5308377308707124,0.4840809395783219,0.7069447977613839,0.453740779768177,0.8262565985770025,0.6853830827748597,0.3315856596287375,0.5030183597393999,0.5551888010486914,0.4801961863710481,0.5741185127084565,7,0.528130464966899,624
Mathura,Uttar Pradesh,0.24845105328376704,0.9424960505529228,0.9734784087045222,0.5945333522164,0.42476420267602544,0.09954470198675495,0.47987565445026187,0.2823813354786805,0.6304461031070995,0.7663242846661775,0.7225021910604733,0.44964519650655027,0.37055891398875807,0.5080472103004292,0.7389312977099238,0.732261801332175,0.5644788918205805,0.5972831470213671,0.7634189773594505,0.6118018967334036,0.8503557493688317,0.7442492302119181,0.25960039676916546,0.5472112949033987,0.5763059137525386,0.5598888839675673,0.6273126127549596,7,0.577679676344616,560
Agra,Uttar Pradesh,0.5061957868649319,0.9703001579778832,0.9960897653859231,0.5883019402350943,0.6459749945163413,0.08536837748344371,0.431446335078534,0.302225797801019,0.6889428918590522,0.8701393983859135,0.7424408413672217,0.4877183406113537,0.4060876020786934,0.7010461373390559,0.8610687022900765,0.8566463944396177,0.5722295514511874,0.6282722513089006,0.8280335792419232,0.5218124341412012,0.7252696809731467,0.655859445752581,0.3189740683009778,0.6320385037439361,0.607039052898348,0.6625134353517593,0.6072072873099882,7,0.6271995698260079,462
Firozabad,Uttar Pradesh,0.2856257744733581,0.8830963665086887,0.9901394083645019,0.5632346693102961,0.4923228778240842,0.1267591059602649,0.5849149214659685,0.3866988468758379,0.570387085575421,0.8679383712399119,0.6710122699386503,0.43627183406113534,0.37002863506204264,0.6542381974248926,0.7464376590330789,0.758760498117579,0.45811345646437995,0.36026602518749123,0.8209107097430679,0.28872497365648053,0.8840945604773928,0.666545915595001,0.3056539606064901,0.556863033740199,0.6161902990191579,0.5931473647397457,0.5406156573900434,7,0.5767040887222865,563
Mainpuri,Uttar Pradesh,0.24328789756299052,0.8467614533965246,0.9930295817749065,0.47953547656139356,0.34196095635007673,0.15500827814569534,0.650359947643979,0.43148297130598007,0.7215761152577678,0.8539985326485693,0.6850350569675723,0.5094159388646288,0.3581503871036165,0.5146190987124463,0.7792620865139951,0.7777295105705185,0.587401055408971,0.577472760718834,0.8562706690409565,0.3445732349841939,0.7679596052329585,0.521463502988589,0.3553918095508006,0.509930607298598,0.6684905247647736,0.5878354043530412,0.5729332339893292,7,0.5847974426014355,545
Bareilly,Uttar Pradesh,0.4446509706732755,0.7614533965244867,1.0,0.7147712788556861,0.5039482342618995,0.18129139072847686,0.26357984293193715,0.1135693215339233,0.8028120118035064,0.793470286133529,0.6925942156003505,0.6256823144104804,0.410329833492417,0.6747585836909871,0.6825699745547074,0.678395598030698,0.512697889182058,0.7457195415310599,0.8878148053930298,0.31064278187565864,0.748909800321322,0.4915776127513132,0.3933682868074253,0.6010192118406376,0.5332051356006493,0.614347260835858,0.5843901025516952,7,0.5832404277072101,548
Pilibhit,Uttar Pradesh,0.4665427509293681,0.5838862559241706,1.0,0.6737006089788983,0.4325509980258828,0.2095405629139073,0.3388416230366492,0.1993832126575489,0.7182780767227911,0.8323550990462215,0.6829535495179667,0.5618176855895196,0.41595079011560077,0.639216738197425,0.6970737913486006,0.71372719374457,0.8725263852242744,0.7167114758737796,0.782498092088527,0.45837723919915696,0.6414964425063118,0.415866690816881,0.5415899107269379,0.5610368627953711,0.5543623121962356,0.6055572397991432,0.6327237480622668,7,0.5884200407132542,537
Shahjahanpur,Uttar Pradesh,0.27529946303180497,0.4960505529225908,1.0,0.5660671293017986,0.3486510199605176,0.13545115894039736,0.3414594240837696,0.18946098149637972,0.6366950182260024,0.8316214233308877,0.5568580192813322,0.47843886462882096,0.32834871142220806,0.5076448497854077,0.5324427480916031,0.5412684622067766,0.612467018469657,0.6971840950898545,0.8537267870770796,0.33993677555321394,0.7133348634381456,0.500815069733744,0.28439846960464793,0.4702532206928516,0.5112189732836743,0.47762872722696326,0.5716947255666203,7,0.5076989116925273,650
Kheri,Uttar Pradesh,0.5059892606361007,0.4992101105845184,0.9986399183951037,0.5150828494547515,0.299407764860715,0.21585264900662254,0.38268979057591623,0.20260123357468487,0.6578718972400625,0.8694057226705797,0.5407537248028046,0.37636462882096067,0.46261533566656055,0.47652896995708155,0.7807888040712468,0.7283521575441644,0.49686675461741414,0.5361539550021226,0.9066395319257186,0.2743940990516332,0.7401882028918981,0.47255931896395587,0.41419866798923055,0.505697092156302,0.5306644737728096,0.5649299792120028,0.5487143614917104,7,0.5375014766582061,612
Sitapur,Uttar Pradesh,0.7670384138785625,0.0,0.9948996939816389,0.32955672001132985,0.2508225488045624,0.22837334437086093,0.3363874345549738,0.13810673102708498,0.6396458948099287,0.8741746148202495,0.5125985977212971,0.5526746724890829,0.3290911019196097,0.6251341201716739,0.8067430025445294,0.82334202143064,0.43832453825857515,0.8767510966463847,0.7585856016280844,0.269968387776607,0.6855634610970852,0.44412244158666914,0.4120731188890463,0.42844845350782584,0.5001826545867069,0.6273969837111071,0.5550555208403501,7,0.5277709031614974,625
Hardoi,Uttar Pradesh,0.5417182982238745,0.08309636650868907,0.9982998979938797,0.3750177028749469,0.22329458214520725,0.15397350993377484,0.33867801047120416,0.1725663716814159,0.6646415552855407,0.8991195891415994,0.6033085013146363,0.5682314410480348,0.3745890338317955,0.5638412017167381,0.6683206106870231,0.6967854039965248,0.3942941952506597,0.7210980614121977,0.8700076316458917,0.3386722866174921,0.5898554050952491,0.5330556058685021,0.2744792404704549,0.3959000596133954,0.5356628055788792,0.5743535382560233,0.531637489480064,7,0.5093884732320905,648
Unnao,Uttar Pradesh,0.670797191243288,0.22148499210110598,0.9741584495069705,0.4397394136807818,0.3819916648387804,0.14673013245033112,0.4839659685863875,0.3136229552158755,0.6712376323554938,0.9178283198826119,0.6211656441717792,0.2512281659388646,0.16332590942835934,0.39216738197424894,0.7562340966921121,0.7277729510570519,0.316787598944591,0.6602518749115609,0.7957262783006869,0.45184404636459424,0.824420472802387,0.6000724506429995,0.2763213830239478,0.47248364063687626,0.6015641040424295,0.4581457010181273,0.5607748721415382,7,0.5232420794597428,633
Lucknow,Uttar Pradesh,0.7100371747211894,0.8995260663507108,0.995749744984699,0.7249681348250958,0.7638736565036193,0.1511796357615894,0.6740837696335078,0.513140252078305,0.8281548342301684,0.9236977256052824,0.832931638913234,0.6615720524017467,0.5167037861915367,0.7204935622317598,0.8895674300254452,0.824210831161309,0.4869722955145119,0.6052073015423802,0.8753497837700331,0.601053740779768,0.8393389947211384,0.6674515486324941,0.6029474280855888,0.707555735524484,0.7544016440920995,0.7225095324023594,0.668331584720845,7,0.7131996241849469,266
Farrukhabad,Uttar Pradesh,0.33292028087567127,0.7412322274881518,0.9940496429785788,0.6145021951564934,0.4045843386707611,0.12758692052980133,0.4334096858638744,0.2645481362295521,0.6740149279638952,0.8506969919295672,0.572524101665206,0.6154475982532751,0.39389118676423795,0.6378755364806866,0.6092875318066159,0.6330726904141326,0.48120052770448557,0.6158200084901657,0.8822182650725006,0.26975763962065324,0.7753041083314207,0.566020648433255,0.260875726229276,0.5358126009499097,0.5590387687304189,0.5779149087437896,0.5501709891259653,7,0.5557343168875208,597
Kannauj,Uttar Pradesh,0.6102850061957867,0.5987361769352291,0.9974498469908194,0.5786715762639852,0.29458214520728226,0.14662665562913907,0.4851112565445026,0.3179136497720568,0.8201701093560146,0.9508437270726339,0.6327782646801052,0.5364355895196505,0.44628274472372464,0.6081008583690987,0.6998727735368957,0.7321169997103968,0.2717678100263853,0.6397339748125089,0.8575426100228949,0.3713382507903055,0.6089052100068855,0.5229125158485782,0.2250247980728356,0.5377252345370404,0.6413634014850625,0.6045617931719531,0.499603595654342,7,0.5708135062120995,577
Etawah,Uttar Pradesh,0.469847170590665,0.8628751974723537,0.991329479768786,0.6912618609262144,0.4389120421144988,0.17373758278145698,0.6717931937172774,0.43014212925717343,0.7177573337962159,0.9203961848862804,0.7428790534618755,0.5679585152838428,0.41732951532506096,0.7292113733905579,0.8118320610687023,0.8262380538662033,0.6317612137203167,0.6571388142068773,0.8532180106843044,0.4602739726027396,0.7835666743171907,0.6891867415323312,0.30508714751310756,0.6046605556089958,0.6965935790237645,0.6705139037868735,0.6257475106538382,7,0.6493788872683679,414
Auraiya,Uttar Pradesh,0.7362660057827345,0.8107424960505532,0.991329479768786,0.6381532360855403,0.27506032024566784,0.17891142384105962,0.6652486910994765,0.437114507910968,0.6859920152751258,0.8217168011738811,0.7495617879053462,0.6256823144104804,0.48796266836355917,0.709093347639485,0.874173027989822,0.8685201274254272,0.7115765171503958,0.8102447997735956,0.8356652251335538,0.439831401475237,0.6564149644250632,0.5397572903459519,0.4429644324783903,0.6050771602957236,0.6719267606729595,0.7130862971657548,0.6337792329688839,7,0.6559673627758305,398
Kanpur Dehat,Uttar Pradesh,0.5344898802147872,0.36018957345971575,0.9897993879632779,0.5856111032431668,0.3361482781311691,0.17353062913907288,0.6047120418848168,0.4265218557253954,0.7802464849852456,0.9295671313279531,0.7397020157756353,0.5521288209606987,0.5307031498568247,0.5763143776824035,0.8002544529262087,0.7657109759629307,0.2796833773087071,0.5715296448280741,0.8885779699821927,0.3481559536354056,0.8150103282074823,0.5354102517659844,0.3728213121723112,0.4966281420251983,0.6961499059398093,0.6450223554778133,0.5444555482714512,7,0.595563987928568,524
Kanpur Nagar,Uttar Pradesh,0.6693515076414703,0.6603475513428121,0.9792587555253316,0.6836142189491575,0.7485194121517876,0.15490480132450332,0.7215314136125655,0.6021721641190666,0.81044957472661,0.8749082905355833,0.8642638036809815,0.7105622270742358,0.6945593382118994,0.6192328326180256,0.829643765903308,0.8111786852012741,0.5512862796833774,0.7656714305928966,0.818366827779191,0.5481559536354056,0.6102823043378471,0.6272414417677957,0.2724953946436163,0.6493327078225104,0.7746650493349614,0.7330353698017487,0.5990713760628756,7,0.6890261257555239,325
Jalaun,Uttar Pradesh,0.6856670797191243,0.900473933649289,0.9821489289357362,0.7212859368361423,0.3053301162535644,0.17021937086092717,0.5297774869109948,0.3392330383480825,0.707342475264711,0.9192956713132796,0.7823181419807186,0.5667303493449781,0.6202142326863931,0.5704130901287553,0.8108142493638677,0.7911960613958876,0.4431068601583114,0.7058157634073866,0.9687102518443145,0.32687038988408845,0.6541198072067936,0.47654410432892597,0.57092248830948,0.6275208943757972,0.6555933627635573,0.6718735965839764,0.5922985235913287,7,0.6368215943286649,444
Jhansi,Uttar Pradesh,0.8719537381247418,0.8470774091627171,0.9461067664059843,0.6222914601331258,0.4748848431673612,0.10575331125827814,0.5538285340314136,0.3976937516760525,0.5651796563096685,0.8727072633895818,0.8034618755477652,0.6001637554585152,0.3419238519461237,0.7438304721030042,0.9095419847328247,0.903706921517521,0.08476253298153034,0.7300127352483374,0.8756041719664207,0.41475237091675443,0.5244434243745697,0.418402463321862,0.3568088422842568,0.6446779213753681,0.6385742161908963,0.6998333971515978,0.48639807729910445,7,0.6173709030042416,479
Lalitpur,Uttar Pradesh,0.7366790582403966,0.8120063191153238,0.9413464807888473,0.4949723835150829,0.12842728668567668,0.1095819536423841,0.3718913612565445,0.13649772056851703,0.26228085401839957,0.6548055759354365,0.6028702892199824,0.5379366812227073,0.438434616608336,0.619098712446352,0.8828244274809163,0.7755574862438459,0.5179749340369393,0.7250601386727042,0.9320783515644874,0.2950474183350896,0.6731696121184302,0.4988226770512588,0.5593028198951396,0.5371689136646186,0.405669160199776,0.6507703848004315,0.6002079930962927,7,0.5484541129402798,603
Hamirpur,Uttar Pradesh,0.9578686493184633,0.8296998420221169,0.9897993879632779,0.6863050559410849,0.22362360166703224,0.21481788079470202,0.5665903141361257,0.32193617591847673,0.8180871376497135,0.9490095377842993,0.7523006134969326,0.7014192139737991,0.4123448934139357,0.8354345493562232,0.9526717557251908,0.9454097885896323,0.6228562005277044,0.8433564454506864,0.7865683032307301,0.26533192834562686,0.6300206564149645,0.47274044557145445,0.3830239478531954,0.6503524029511129,0.6815847557971095,0.7694560402117563,0.5719854181991947,7,0.6683446542897934,370
Mahoba,Uttar Pradesh,0.9456836018174309,0.8714060031595579,0.902754165249915,0.5623849313128453,0.21452072822987497,0.1560430463576159,0.5080170157068064,0.2291499061410566,0.639819475785454,0.8550990462215701,0.7578878177037687,0.6784934497816595,0.44416162901686285,0.8234978540772532,0.9531806615776081,0.9571387199536636,0.516490765171504,0.8674119145323336,0.8328669549732892,0.38630136986301367,0.5276566444801469,0.5245426553160659,0.3592177979311323,0.6087987460212066,0.5979946523117311,0.7712944628814095,0.5734983003239265,7,0.6378965403845684,441
Banda,Uttar Pradesh,0.8643122676579927,0.6578199052132703,0.9697381842910574,0.4255771137232687,0.1997148497477517,0.1252069536423841,0.39283376963350786,0.18074550817913645,0.6705433084533934,0.9075568598679384,0.480170902716915,0.5541757641921398,0.36758935199915155,0.6537017167381974,0.8699745547073792,0.8918331885317116,0.3878627968337731,0.760294325739352,0.939709997456118,0.20295047418335094,0.5120495753959147,0.22785727223329116,0.18860705682301263,0.5403948790459542,0.5263700697701783,0.6674549152337159,0.4599044998092589,7,0.5485310909647768,602
Chitrakoot,Uttar Pradesh,0.6542750929368031,0.7469194312796207,0.9488269296157769,0.38818864183543406,0.24742268041237114,0.1677359271523179,0.3846531413612565,0.22217752748726197,0.6212463114042701,0.8701393983859135,0.5162138475021911,0.37336244541484714,0.27457842825326123,0.3405311158798283,0.7590330788804073,0.6876629018245005,0.40122031662269125,0.7515211546625159,0.9185957771559399,0.2773445732349841,0.5327059903603397,0.3731208114472016,0.5692220490293325,0.5255614505387206,0.5228860452281786,0.4870335940505689,0.5462472389304293,7,0.5204320821869743,635
